App Name	App Apple ID	Subscription Name	Subscription Apple ID	Subscription Group ID	Standard Subscription Duration	Subscription Offer Name	Promotional Offer ID	Customer Price	Customer Currency	Developer Proceeds	Proceeds Currency	Preserved Pricing	Proceeds Reason	Client	Device	State	Country	Active Standard Price Subscriptions	Active Free Trial Introductory Offer Subscriptions	Active Pay Up Front Introductory Offer Subscriptions	Active Pay As You Go Introductory Offer Subscriptions	Free Trial Promotional Offer Subscriptions	Pay Up Front Promotional Offer Subscriptions	Pay As You Go Promotional Offer Subscriptions	Free Trial Offer Code Subscriptions	Pay Up Front Offer Code Subscriptions	Pay As You Go Offer Code Subscriptions	Marketing Opt-Ins	Billing Retry	Grace Period	Subscribers	Free Trial Win-back Offers	Pay Up Front Win-back Offers	Pay As You Go Win-back Offers
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.49	USD	3.82	USD		Rate After One Year		iPhone	WA	US	3	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	5.04	EUR	3.43	EUR				iPhone	 	HR	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	0.00	EUR	0.00	EUR				iPhone	 	SK	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.49	USD	3.82	USD		Rate After One Year		iPhone	CO	US	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year	 	 	28.99	EUR	21.06	EUR		Rate After One Year		iPhone	 	LU	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	0.00	USD	0.00	USD				iPhone	NJ	US	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.49	USD	3.82	USD				iPhone	NY	US	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year	 	 	30.99	EUR	20.99	EUR				iPhone	 	FI	6	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	USD	0.00	USD				iPhone	HI	US	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	0.00	EUR	0.00	EUR				iPhone	CO	ES	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.46	EUR				iPhone	PR	IT	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	THB	0.00	THB				iPhone	Nong Khai	TH	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	30.00	CHF	23.59	CHF				iPhone	 	CH	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	GBP	0.00	GBP				iPhone	 	GB	0	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	0.00	EUR	0.00	EUR				iPhone	 	FR	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	6.99	AUD	5.40	AUD		Rate After One Year		iPhone	VIC	AU	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	30.99	EUR	21.50	EUR				iPhone	AN	IT	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	BRL	0.00	BRL				iPhone	SP	BR	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.46	EUR		Rate After One Year		iPhone	OT	IT	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.56	EUR		Rate After One Year		iPhone	 	DE	23	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	NOK	0.00	NOK				iPhone	 	NO	0	2	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	KRW	0.00	KRW				iPhone	경기도	KR	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	4.99	EUR	3.50	EUR				iPhone	SO	ES	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	0.00	EUR	0.00	EUR				iPhone	 	FI	0	91	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	4.99	EUR	3.56	EUR				iPhone	 	CY	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	29.99	USD	25.49	USD				iPhone	BKO	ML	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	1890.00	HUF	1265.00	HUF				iPhone	 	HU	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	USD	0.00	USD				iPhone	 	CR	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	0.00	CNY	0.00	CNY				iPhone	江西	CN	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	EUR	0.00	EUR				iPhone	 	DE	0	16	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	4.49	USD	3.82	USD				iPhone	TX	US	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	4.99	EUR	3.50	EUR				iPhone	GR	ES	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	59.00	SEK	40.12	SEK				iPhone	 	SE	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	EUR	0.00	EUR				iPhone	CA	ES	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	0.00	EUR	0.00	EUR				iPhone	PO	ES	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	CNY	0.00	CNY				iPhone	BJ	CN	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.50	EUR		Rate After One Year		iPhone	MU	ES	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year	 	 	24.99	GBP	17.65	GBP		Rate After One Year		iPad	 	GB	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	34990.00	CLP	24993.00	CLP				iPhone	 	CL	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	59.00	NOK	40.12	NOK		Rate After One Year		iPhone	 	NO	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	30.99	EUR	21.72	EUR				iPhone	GR	ES	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year	 	 	29.99	EUR	20.89	EUR				iPhone	 	SI	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year	 	 	299.00	NOK	203.32	NOK		Rate After One Year		iPhone	 	NO	12	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	30.99	EUR	21.77	EUR				iPhone	 	NL	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	25.90	BRL	19.24	BRL				iPhone	SP	BR	3	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	0.00	NOK	0.00	NOK				iPhone	 	NO	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	99.99	ZAR	73.91	ZAR		Rate After One Year		iPhone	 	ZA	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	USD	0.00	USD				iPhone	NJ	US	0	2	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	0.00	EUR	0.00	EUR				iPhone	 	FI	0	14	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	13.90	ILS	11.82	ILS		Rate After One Year		iPhone	 	IL	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.45	EUR				iPhone	 	SK	11	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.49	USD	3.82	USD		Rate After One Year		iPhone	NM	US	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	0.00	EUR	0.00	EUR				iPhone	 	EE	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.49	USD	3.82	USD				iPhone	WA	US	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	29.90	BRL	22.21	BRL				iPhone	CE	BR	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.49	USD	3.82	USD		Rate After One Year		iPhone	OR	US	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	3.99	GBP	2.82	GBP				iPhone	 	GB	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.53	EUR		Rate After One Year		iPhone	 	FR	8	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.42	EUR				iPhone	 	EE	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	RON	0.00	RON				iPhone	 	RO	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	30.99	EUR	21.95	EUR				iPhone	 	AT	3	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.49	USD	3.82	USD				iPhone	WI	US	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	169.00	THB	134.25	THB				iPhone	Khon Kaen	TH	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	199.90	BRL	148.46	BRL				iPhone	PB	BR	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	EUR	0.00	EUR				iPhone	 	SK	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	149.00	THB	118.36	THB				iPhone	Phrae	TH	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	5.99	CAD	5.09	CAD				iPhone	QC	CA	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year	 	 	35.33	USD	24.22	USD		Rate After One Year		iPhone	1	IS	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	4.99	EUR	3.50	EUR				iPhone	A	ES	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.46	EUR		Rate After One Year		iPhone	MI	IT	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	599.99	ZAR	443.47	ZAR				iPhone	 	ZA	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	5.99	CAD	5.09	CAD				iPhone	QC	CA	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	0.00	THB	0.00	THB				iPhone	Chaiyaphum	TH	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	4.99	EUR	3.56	EUR				iPhone	 	DE	12	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	1890.00	HUF	1265.00	HUF		Rate After One Year		iPhone	 	HU	6	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.45	EUR		Rate After One Year		iPhone	 	PT	3	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	115.00	MXN	84.27	MXN				iPhone	CHH	MX	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year	 	 	28.49	USD	24.22	USD		Rate After One Year		iPhone	TX	US	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	39.00	DKK	26.52	DKK		Rate After One Year		iPhone	 	DK	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	30.99	EUR	21.59	EUR				iPhone	 	SI	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	399.00	RUB	277.99	RUB		Rate After One Year		iPhone	 	RU	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year	 	 	29.99	EUR	20.81	EUR		Rate After One Year		iPhone	PR	IT	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	4.99	EUR	3.48	EUR		Rate After One Year		iPhone	 	SI	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
